,name,time,tweet,Localization;;
"410,1584642799810797570,,""A pesquisa Atlas, divulgada hoje, está errada. Motivo: Bolsonaro teve 1.401.344 milhão de votos a mais que Lula no Centro Oeste. Para Lula ultrapassá-lo, precisaria herdar TODOS os votos de Ciro, Tebet, brancos, nulos e mais 20% das abstenções. Não há a menor chance disso ocorrer https://t.co/XeK9oiGnKE"",";;
"411,1584641990066835457,,""Atlas Intel - direção do voto 1o pra 2o turno";;
;;
Mudança de voto:;;
0,9pp dos Lula virou Bolsonaro;;
0,4pp dos Bolsonaro virou Lula;;
;;
Conversão do 1o turno;;
Ciro: 51% Lula x 42% Bolsonaro;;
Tebet: 69% Lula x 18% Bolsonaro;;
Nulos: 43% Lula x 21% Bolsonaro;;
"Abstenção: 42% Lula x 51% Bolsonaro"",";;
412,1584640072900825088,,É tipo assim: Lula quer construir uma casa de alvenaria. Ciro quer uma casa pré fabricada. Tebet quer uma casa no campo. D'avila quer um prédio comercial. Bolsonaro quer um quartel e uma igreja.,;;
"413,1584639139785609217,,""Ingratidão: dos 41 distritos eleitorais de Sobral, Ciro perdeu em todos para Lula e ficou em atrás de Bolsonaro em 34 https://t.co/OLKGBZ7Ayv"",";;
"414,1584638349545209856,,""Então o Ciro Nogueira além de Ministro é a """"alma"""" do governo?";;
"O que houve com o """"Bolsonaro é um F∆sc|$Ta"""" do Ciro??";;
"O que houve com o """"Não me vejo votando contra o Lula"""" do Ciro???";;
"Bolsonaro vai lutar contra os privilégios e contra a esquerda assim????? https://t.co/tGzakJGt65 https://t.co/BcAh9M0o0F"",";;
"415,1584638016529670144,,""Caracas 70% dos votos da Simone migrando para Lula e 50% dos votos de Ciro migrando para Bolsonaro, quem diria que a terceira via serviria a esquerda e o Ciro serviria a direita!"",";;
"416,1584637648542773248,,""dá pra levar a sério?";;
Centro Oeste/1º turno;;
Bolsonaro 4.700.000;;
Lula           3.300.000;;
Simone        400.000;;
Ciro               200.000 ;;
pra lula fazer 51 a 49 ele tinha que pegar todos os votos da Simone e do Ciro e roubar 500 mil votos do Bolsonaro.;;
"nem petista acredita nisso https://t.co/rY2FcRAY91"",";;
"417,1584636464318468097,,""👁️ ALERTA POVO BRASILEIRO de NORTE a SUL, ALERTA ELEITORES de CIRO GOMES, de SIMONE TEBET, de INDECISOS, VAMOS de #LULA ❤️ 13 ❤️ #PRESIDENTE na URNA e no seu 💓 sem medo de ser feliz no 2⁰ TURNO para evitarmos o #ForaBozo  fez """"circo"""" e tentou interferir.";;
"https://t.co/geSHAWyy6g"",";;
"418,1584634326171340800,,""Atlas. Lula é o político com mais avaliação positiva do Brasil. Tebet aparece em segundo - com o benefício de ter menos avaliação negativa. No polo oposto, Bolsonaro é o político com mais avaliação negativa. Ciro Gomes é o de pior saldo: sua avaliação positiva é 60% da negativa. https://t.co/Q04mZFzdHG"",";;
"419,1584630461833572352,,""Sequência de filmes só com presidenciáveis:";;
;;
Lula (O Mentiroso 2) 🤥;;
Bolsonaro (Um diabo diferente 2) 👿;;
Ciro (Meia Noite em Paris 2) ✈️🇫🇷;;
Tebet (Live-action de Homem-Aranha no Aranhaverso)🕸️;;
Soraya (Pantanal - O filme) 🐆;;
"Padre Kelmon (O Exorcista 2) 👻"",";;
"420,1584630369864720384,,""Lula continua a absorver de votos de eleitores que declararam voto em Simone Tebet no 1º turno, uma margem de 51,4p.p. acima ao poder de cooptação de Bolsonaro. Essa margem é de apenas 9,7 p.p. entre eleitores de Ciro Gomes. (Atlas Intel)"",";;
"421,1584629437433524224,,""Na Atlas, 70% dos eleitores de Tabet migram pra Lula. Apenas 51% dos eleitores de Ciro. Nao sei o que falta pro Ciro se convencer de que precisa ser um pouco menos tímido nessa reta final. Talvez se um dos principais apoiadores do Bolsonaro jogar granadas e metralhar policiais?"",";;
"422,1584628964899065857,,""Encuesta de Atlas divulgada hoy: Lula 53%, Bolsonaro 47%. La ventaja de Lula aumentó en 1,2 puntos en relación al último sondeo de la misma empresa, que mostraba una caída. Esto se debe a un crecimiento de Lula entre ex electores de Simone Tebet y, en menor medida, Ciro Gomes. https://t.co/uvuvKqpWzN"",";;
"423,1584625542183399429,,""Atlas: a vantagem de Lula cresceu de 25 para 51,4 pontos percentuais entre os eleitores de Tebet. Entre os eleitores de Ciro Gomes, Bolsonaro vencia por 53,9% a 39,1%. O resultado se inverteu. Agora, Lula lidera com 51,3% a 41,6%."",";;
"424,1584623679526535172,,""Bolsonaro e Lula cresceram quase a mesma coisa depois do primeiro turno (Lula um pouco mais), então os votos de Ciro e Tebet ficaram meio divididos (mais pra Lula) e eventuais brancos, nulos e abstenções tbm, novamente mais para Lula..."",";;
425,1584618970812157954,,Lula se elegendo no dia seguinte o ciro ressurge das cinzas parisienses pra criticar o pt e o próprio Lula por algo que o bolsonaro e os bolsonaristas fizeram,;;
"426,1584608556493705216,,""Só vou votar no Lula pq Bolsonaro é um b0st@ msm, mas se dependesse de vcs q ficam: """"Brizola faria isso"""", """"Ciro fará aquilo"""", nhe, nhe, nhá, nhá, eu meteria um nulo. Quer convencer? Use argumentos! Coerção moral ou tentativa de constrangimento social é ridículo"",";;
"427,1584600325112987650,,""Sei que o Ciro já declarou seguir o PDT e o PDT declarou voto em Lula. Mas seria importante uma manifestação enfática do Ciro, mesmo com todas divergências, a favor de Lula e contra Bolsonaro. O Brasil está sangrando. Precisamos de todos!";;
;;
"Quem concorda, curte e compartilha."",";;
"428,1584597051735953408,,""O que me deixa tranquilo em relação a pesquisa IPEC é que no primeiro turno eles erram só por 10% de diferença, sempre a favor do Ladrão é óbvio.";;
;;
Ipec: Lula tem 51% dos votos válidos e Bolsonaro, 37%;" Ciro e Tebet empatam https://t.co/8ryn7ObkTi"",";
"429,1584592094135320577,,""Eu quero é ver na hora que o conselho desconstitutivo do Bolsonaro/constitutivo do Lula se desfizer e vcs se derem conta do tamanho da MERDA que tá se desenrolando. Nessa hora, quando o bambu neoliberal torar, eu vou é rir da cara de quem me zoou por dar meu voto a Ciro Gomes"",";;
430,1584592026510950400,,Ciro Gomes escancara quem é Lula e compara com Bolsonaro... https://t.co/ygBy2qFT7y,;;
"431,1584585701529485320,,""Mudei meu voto nesse segundo turno após Roberto Jefferson que é o soldado do Bolsonaro atacar a policia federal, no primeiro turno votei em Ciro no segundo VOU DE LULA."",";;
"432,1584585598454882304,,""""""Bolsonaro, Ciro ou Lula? Em quem os famosos irão votar nas eleições?"""" https://t.co/kMo2v7phkN"",";;
"433,1584583893793267712,,""Quem não votou no 1o turno e vai votar domingo: essa turma é a última esperança do QG do Bolsonaro. Conta rápida deles, pra virar o número de eleitores vai precisar ser bem maior do que foi no 1o turno. Pesquisa deles dando +50% dos eleitores de Ciro e Tebet indo no Lula."",";;
"434,1584579172487245824,,""Essa aqui sou eu uma semana antes da votação";;
;;
Defendi Ciro e o meu direito de votar nele até o fim.;;
;;
Não volto atrás um centímetro com as críticas que fiz ao PT e reafirmo todas. Lutei muito pra evitar esse segundo turno, mas a realidade é essa: Lula X Bolsonaro;;
;;
"No domingo é 13! https://t.co/7Xb9eAMj9W"",";;
"435,1584574736327004160,,""Mudei meu voto, em 2018 fui de Ciro, esse ano fui de Tebet e agora no segundo turno temos o dever de ir com Lula 13 para o bem da democracia, não sou conivente com homofóbico, racista, intolerante religioso, genocídio, tudo que Bolsonaro representa."",";;
"436,1584561126263562244,,""Fala, Ciro.";;
#LulaPresidente20221️⃣3️⃣ ;;
Roberto Jefferson, o bandido de estimação do Bolsonaro;;
NÃO FUZILEM MEU SALÁRIO;;
;;
"DIA 30, É LULA 13. https://t.co/M2dUxkGqaq"",";;
"437,1584559709133996034,,""Roberto Jefferson é Bolsonaro!";;
Estadão, @Estadao está na hora de dizer que não é uma escolha difícil! ;;
Ciro @cirogomes, tocou o despertador. Acorda!;;
LULA PRESIDENTE - mais do que necessário!;;
"#LulaPresidente1️⃣3️⃣"",";;
"438,1584554994321084416,,""Quem me acompanha sabe que eu sou Eleitora e militancia do Ciro! ";;
;;
"Vou de lula por recomendação do meu partido e para retirar o terror eleitoral que Bolsonaro instala junto com ele."",";;
"439,1584554186200735745,,""Vai surpreender um total de 0 pessoas se o Bolsonaro ganhar essa eleição, e ainda vão culpar o Ciro Gomes pela derrota do PT. Simplesmente estão deixando o Bolsonaro ficar a vontade indo a sabatinas e debates sem o Lula. Independentemente das emissoras serem bolsonaristas +"",";;
"440,1584553611161636864,,""bolsominios n acreditam na corrupção ÓBVIA do governo bolsonaro, mas acreditam q a junção do lula do ciro e do fernando barroso é coisa do demonio pq se juntar as iniciais fica lucifer🤙🏻☠️"",";;
"441,1584551420896108544,,""Você quer ver o que Ciro Nogueira pensava sobre Bolsonaro e Lula em 2017? O que mudou será";;
;;
"https://t.co/3kloP9r9IQ #LulaPresidente1⃣3⃣"",";;
"442,1584550934574956546,,""BOLSONARO:CONDIÇÕES PARA VIRADA:";;
1)atrair votos de Ciro e Simone;;
"2)queda grande na abstenção.             3)atração maior de votos do Lula        Todas muito pouco prováveis"",";;
"443,1584546254586978304,,""Ache o erro";;
FHC falou Lula é Ladrão!;;
Ciro declarou Lula é Ladrão!;;
Tebet anunciou Lula é Ladrão!;;
Alckmin afirmou Lula é Ladrão!;;
Palocci depôs que Lula é Ladrão!;;
Odebrecht entregou Lula é Ladrão!;;
10 juízes sentenciaram Lula é Ladrão!;;
"TSE proibe Bolsonaro de citar que Lula é Ladrão"",";;
"444,1584544319427424256,,""O Lula faltar a dois debates pode ser um tiro no pé. São milhões de pessoas assistindo a 1 hora de entrevista do Bolsonaro na tv aberta.";;
Achar que a eleição está ganha é como achar que ganharia fácil no primeiro turno. Utopia;;
;;
"Depois os twitteiros vão dizer que a culpa é do Ciro."",";;
"445,1584542543902961665,,""2º TURNO DAS ELEIÇÕES!";;
Quem votou no Bolsonaro continua Bolsonaro, que votou no Lula continua Lula! Bolsonaro receberá no máximo 1,5 milhão de votos da Simone e um 600 mil do Ciro.;;
;;
"Bolsonaro só ganha se convencer que não saiu de casa pra votar no 1º turno."",";;
"446,1584540979981217792,,""Esse fato envolvendo Roberto Jefferson mostra a degradação da política brasileira. Ele já esteve ao lado de Lula (foi ele que denunciou o Mensalão) e agora está ao lado de Bolsonaro (assim como Valdemar da Costa Neto e Ciro Nogueira, entre outros)."",";;
447,1584539607579774976,,O Cirista que entre Lula e Bolsonaro vota no Bozo não entendeu nada do que Ciro disse.,;;
448,1584536137216950283,,#bolsonaro #bolsonaro2022 #mito #presidentebolsonaro #eleicoes2022 #eleições #eleicoes #lula #lula2022 #lula13 #pt #cirogomes #ciro #cirogomes2022 #simonetebet #padrekelmon #sorayathronicke #felipedavila https://t.co/N2CMHq64os,;;
"449,1584531962529992704,,""This week on BRaS-Blog, @amaiatfaria (@pucriooficial), @ctruciosm (@ufrj), and @celocastaneda (@ufrj - @twiter_politico) wrote about";;
#Elections #Brazil #Twitter #SocialNetworks #Bolsonaro #Lula #Ciro #Lula;;
Want to read the full text? Check it out!;;
"https://t.co/OvE5zFeOY9 https://t.co/zYAmAUNLPC"",";;
"450,1584531449566605315,,""Este vídeo é obrigatório a todos assistir, é a verdade que o Ciro Gomes disse, Lula não vai aos debates pq não consegue responder as perguntas do Pr Bolsonaro. @jairbolsonaro @gleisi @senadorhumberto https://t.co/xxpdvzmdkP"",";;
"451,1584529195409223682,,""Os bolsonaristas criticam os institutos mais confiáveis do país e divulgam essa aberração do Brasmarket. Pela lógica dessa pesquisa, 100% dos eleitores de Ciro e Tebet vão com Bolsonaro, além de mais alguns milhões que votaram em Lula e que agora vão de Bolsonaro. Risível. https://t.co/GAnmlh4DDn"",";;
"452,1584527573790228482,,""Se Lula perder, o Brasil estará condenado com as políticas de Bolsonaro e com Congresso e Senado na mão. E o PT, mais uma vez, será hegemônico na esquerda.";;
;;
Se Lula ganhar, será menos pior e será a vidraça da vez. PDT e Ciro podem fazer oposição à esquerda.;;
;;
"Não anule. Vote 13."",";;
"453,1584524142761517058,,""Podem comemorar, companheiros! Está liquidada a fatura. Bolsonaro tem que ganhar 74% dos votos de Ciro e Tebet e Lula NENHUM. Acabou! É o Brasil feliz de novo. E 30 mil reais no bolso do pai! https://t.co/kJb2fV9ko4"",";;
"454,1584523002854547458,,""Bolsonaro trocou apoios confiáveis e íntegros como Bebianno, Major Olímpio, Santos Cruz, Rego Barros e outros, por alianças com petistas e corruptos como Bob Jefferson, FBC, Ciro Nogueira, Aras.";;
;;
"Tava na cara que na hora H, eles iam queimar o seu filme pra ajudar Lula. Bem feito."",";;
"455,1584521571347337216,,""""""Eleições 2022""""";;
"De um lado Globo, TSE, STJ, STF, PCC, CV, ADA, Ciro, Alckmin, Marina, Haddad, Simone Tebet, Lula e Cia, e do outro lado BOLSONARO, nunca foi tão fácil fazer uma escolha."""""",";;
"456,1584512136327229441,,""Bolsonaro em 2022 lutou pelo nosso país, PELA DEMOCRACIA!!!!!!!! Lutou como um verdadeiro patriota, amou nossa sociedade, mas oq nem ele, nem Lula, nem tebet, nem ciro e nem o POVO brasileiro sabia... é que na verdade eu comi o cu de quem leu até aqui🇧🇷#bolsonaro2022 https://t.co/Kn1alFML2t"",";;
457,1584511569471635456,,O Cirista que entre Lula e Bolsonaro vota nulo não entendeu nada do que Ciro disse.,;;
"458,1584510802178232321,,""Só quero dizer que essa parte da militância do Ciro que torce por Bolsonaro, que vota nulo ou que não entendeu o buraco em que a gente tá, é só uma minoria barulhenta.";;
;;
"A grande maioria dos eleitores de Ciro, que tem compromisso com os trabalhadores e com o partido, vão de Lula."",";;
"459,1584509359526027264,,""Lula passou a campanha inteira discutindo Bolsonaro ao invés de discutir o 🇧🇷 teve 49% dos votos, Bolsonaro passou a campanha inteira discutindo Lula ao invés de discutir o 🇧🇷. Ciro passou a campanha inteira discutindo o Brasil e teve 3% dos votos. O Brasil precisa ser estudado!"",";;
"460,1584509094618013696,,""Pessoal, como falei aqui, fui de Ciro no primeiro turno. Me inclinei para LULA no segundo, mas ia anular.";;
"Com essa do """"salário mínimo"""" do Guedes e agora essa do coordenador da campanha de bolsonaro (Roberto Jefferson) jogando granada na Polícia, vou de LULA 13 no próximo domingo."",";;
"461,1584506767186481152,,""Pensem comigo. Se com mais de 10 opções as pessoas votaram branco, nulo ou nem comparecem. Pq votariam em alguém nesse segundo turno? Grande parte dos votos válidos da Simone e Ciro vão pra Lula";;
;;
"Bolsonaro não ganha nem com ritual satânico https://t.co/TDguADnGD1"",";;
"462,1584499243770748930,,""Brasil de Bolsonaro ";;
"Jovem, ouça o que Ciro Gomes fala para Monark.  @cirogomes Sabe de tudo. Ele foi Ministro de Lula. https://t.co/IA7OiGQoJ4"",";;
"463,1584479840895348737,,""Lula já fugiu de 2 debates contra o presidente Bolsonaro, neste 2 turno.";;
;;
Ou ele não tem nada a falar ou muito a esconder, como dizia Ciro Gomes.;;
;;
#LulaFugiudoDebate ;;
"#BolsonaroPresidente2️⃣2️⃣"",";;
"464,1584450718689153024,,""🇧🇷 44% wyborców Ciro i 29% Simone deklaruje,w 2. turze wyb. poprzeć Bolsonaro. Ciro kampanię oparł na walce z Lulą. Simone aktualnie Lulę bardzo wspiera w kampanii. Obecnie Lula-Bozo: 49% vs 45%. Wybory naprawdę rozstrzygną się dopiero w niedzielę."",";;
"465,1584405743385554944,,""Vazou (######) do 1°Tur.";;
Bolsonaro ........76.593.639;;
Lula ................24.912.442;;
Ciro ................10.425.055;;
Por isso o desespero !!!;;
No 2° Turno não tem como ;;
Algoritmo atuar e confirma ;;
"o crime Lesa-Pátria."",";;
"466,1584403311398387714,,""Segue o 🧶🧵";;
;;
"Eu fui um dos primeiros a militar pelo voto nulo. Votei no Ciro no primeiro turno e não me arrependo. Pra mim, Lula não é flor que se cheire. Mas Bolsonaro dá provas cada vez mais reais de que odeia o povo e prefere ver o brasileiro morto do que ganhando dinheiro. https://t.co/rM81f75cWR"",";;
"467,1584403035928731648,,""House of the dragon no Brasil de eleição seja assim ";;
;;
Rhaenyra: Lula;;
Daemon: Janones ;;
Aegon: Bolsonaro ;;
Aemon: Roberto Jeferson;;
Alicent: Michele Bolsonaro ;;
Rhaenys: Tebet ;;
Starks: Ciro ;;
"Serpente do Mar: Marina Silva"",";;
"468,1584394849444237313,,""Lembro em 2018 do Lula questionando junto com Ciro a ausência do Bolsonaro no debate em razão de uma “facada estranha”";;
que ninguém viu sangue. ;;
;;
Hoje ele faltou por qual motivo? Acredito que BolsonaroFOBIA. ;;
;;
"Quero atestado médico na minha mesa nessa segunda-feira @LulaOficial"",";;
"469,1584381403856502784,,""eu entendo o sistema de house of dragon com meu irmão explicando """"é lula vs bolsonaro vs ciro"""""",";;
"470,1584380452307369984,,""E olha que ele se pronunciou de apoiar o Sr.Lula mas acho que foi obrigado! #BolsonaroReeleito22 #BolsonarismoMATA a miséria do Brasil rs só pra isso que ser essa # mesmo! ";;
"E agora o resultado vai ser o que com as palavras finais do Ciro  O Bolsonaro! https://t.co/8dBlxXa2Q2"",";;
"471,1584379155810234368,,""Deputado federal Reginaldo Lopes (PT-MG), que coordena campanha no estado, estima que ex-presidente irá herdar cerca de 60% dos votos dados a Ciro Gomes (PDT) e Simone Tebet (MDB) no primeiro turno ";;
;;
"https://t.co/dKpNdkuDrF"",";;
"472,1584372945950216192,,""Hoje com o caso Roberto Jefferson, estou vendo o Bolsonarismo indo contra o Bolsonaro. Insanidade total!!";;
;;
Lula venceu! E a culpa é do Bolsonarismo insano, o PT só está de volta por causa desse Bolsonarismo maluco.;;
;;
"Votei no Ciro e vou anular meu voto no segundo turno. #VotoNulo"",";;
"473,1584370143206858752,,""KKK para Bolsonaro se reeleger ele precisa de 80% dos votos de Ciro e TeBet e virar votos de Lula o que matematicamente é quase impossível, já Lula 60% dos de TeBet..";;
"Felizmente DIA 30 é nosso..kkk vcs que lutem. É 13"",";;
474,1584366803962077185,,Acho um erro a campanha do Bolsonaro só focar na questão indígena e não mencionar também no direito de resposta que ele foi ganho pq a campanha de Lula disse q ele comeria carne humana @fabiofaria @fabiowoficial @BolsonaroSP @BolsonaroSP  @ciro_nogueira #eleicoes,;;
"475,1584365574326751233,,""Dados do Atlas na Bahia ";;
;;
Maioria dos eleitores de Ciro no 1o turno vão de Bolsonaro no 2o;;
;;
Maioria de Tebet estão com Lula;;
;;
"Quem diria."",";;
"476,1584364254010146816,,""Eu criei um tiktok para DESMENTIR o bolsonaro e já to fazendo mais pela campanha do Lula que o Ciro 🙌🏼";;
;;
"O que você já fez hoje p eleger Lula Presidente? https://t.co/Wk4k1XeACK"",";;
"477,1584361946270552064,,""👁️ ALERTA POVO BRASILEIRO de NORTE a SUL, ALERTA ELEITORES de CIRO GOMES, de SIMONE TEBET, de INDECISOS, VAMOS de #LULA ❤️ 13 ❤️ #PRESIDENTE sem medo de ser feliz no 2⁰ TURNO.";;
;;
"https://t.co/oDS4SbB0VD"",";;
"478,1584361946245042176,,""👁️ ALERTA POVO BRASILEIRO de NORTE a SUL, ALERTA ELEITORES de CIRO GOMES, de SIMONE TEBET, de INDECISOS, VAMOS de #LULA ❤️ 13 ❤️ #PRESIDENTE sem medo de ser feliz no 2⁰ TURNO.";;
;;
"https://t.co/oDS4SbS3XD"",";;
"479,1584353545393868803,,""👁️ ALERTA POVO BRASILEIRO de NORTE a SUL, ALERTA ELEITORES de CIRO GOMES, de SIMONE TEBET, de INDECISOS, VAMOS de #LULA ❤️ 13 ❤️ na URNA e no seu 💓 #PRESIDENTE sem medo de ser feliz no 2⁰ TURNO.";;
"https://t.co/1DFyWWi8nm"",";;
"480,1584350063090073600,,""Roberto Jeferson se recusou a entregar-se  a PF assim como o Lula se recusou e fazendo o que o Ciro Gomes disse que faria com o Moro, mas é o Bolsonaro que propaga a violência."",";;
481,1584348034464616449,,Independentemente do posicionamento do partido ou do Ciro eu não vou votar em Lula e nem em Bolsonaro.,;;
"482,1584344523119132674,,""Minha mãe: nem lula, nem Bolsonaro";;
;;
Emily: então, votou no Ciro ;;
;;
"Mano kkkkkkkkkkkkkkkkkkkkkkkkkkkk não tô aguentando"",";;
"483,1584342863823142912,,""P/ tirar +proveito dessa #SabatinaNaRecord, o @bolsonaro deveria comentar várias vezes a fuga do Lula ao debate. N fez isso o suficiente no SBT. A fuga nem está entre os assuntos + comentados @fabiofaria @fabiowoficial @BolsonaroSP @PaulaKrausche @ciro_nogueira #BolsonaroNaRecord"",";;
"484,1584342553482375168,,""Plmds meu pai não é bolsominion, é só pq entre Lula e Bolsonaro ele prefere Bolsonaro. Acho q ele vota msm é no Ciro"",";;
"485,1584341055016534016,,""Levantamento feito por O Pharol mostra o desempenho de cada um dos candidatos à presidência nos bairros e distritos do município com seções eleitorais.";;
;;
"https://t.co/Au2iGoMWW2"",";;
"486,1584334550255038467,,""Acabei de presenciar aquele discurso que sempre foi dito aqui no 1° turno. Das pessoas dizendo """"nem Lula, nem Bolsonaro = Bolsonaro""""";;
;;
"Uma pessoa que votou no Ciro no primeiro turno dizendo que agora vai no Bolsonaro pq Lula não dá. Me poupe."",";;
"487,1584333567496138754,,""Fiz uma planilha dos votos do primeiro turno. E baseado no primeiro turno é impossível de Bolsonaro ser reeleito, ao menos que os 8,7% de votos dos outros candidatos( Simone, Ciro, e outros…) votem apenas nele, que é algo impossível de acontecer. Lula eleito!"",";;
"488,1584329423859650560,,""Bolsonaro indo em TV Aberta, atingindo o povão.";;
;;
Lula indo em podcast do Felipe Neto, Load e de burguês carioca estilo Jovem Nerd = jogando pra elite.;;
;;
Quem acha bom essa atitude do Lula? A bolha do Twitter e, como diz Ciro, a tal da esquerda caviar.;;
;;
"Mas a culpa é do Ciro né?"",";;
489,1584324444138266624,,O coronel do Ceará Ciro Gomes não gostou do apoio a Bolsonaro feito por esse rapaz aí no vídeo junto com ele então ele começa a chingar o rapaz só porque ele e um eleitor do Bolsonaro ele pensava que o rapaz apoiaria ele no vídeo mas Ciro Gomes nunca escondeu seu apoio ao PT lula https://t.co/5fQHFRez5Q,;;
"490,1584321217477021696,,""Bolsonaro em 04 anos formou diversos líderes para os próximos anos.";;
;;
"Lula em 40 anos, só forma súditos e não deixa ninguém ascender. Haddad só concorreu em 2018 pq aceitou ser poste, o que Ciro jamais aceitaria!"",";;
"491,1584319619011031043,,""Moderados de bem que votaram em Ciro e Tebet e estão indecisos: ";;
;;
Não há parâmetro de comparação ou simetria possível no que tange ao respeito às instituições e à moderação entre Lula e Bolsonaro.;;
;;
"Os fatos estão aí. E a escolha é difícil, porém FÁCIL."",";;
"492,1584314344569188353,,""Dissolver STF, retirar o cargo de todos envolvidos em corrupção e partidos políticos, cassar candidatura de Lula e  Bolsonaro, colocar Tarcísio ou Zema vs Ciro. É isso! https://t.co/eJINlMruSz"",";;
"493,1584310074264408066,,""O PT e Lula precisam do Ciro para Vencer as Eleições, mas não calça a sandália da humildade. Criou o Bolsonaro e não dá conta de derrota-lo sozinho. Se querem ajuda muda de postura  e adota o PND como norte."",";;
"494,1584306289105960960,,""Em um primeiro momento, eu disse que anularia o meu voto no 2° turno. Até porque, nunca me vi votando em Lula, muito menos em Bolsonaro. Nós que sempre defendemos o PND e a candidatura do Ciro, fomos, e continuamos a sermos atacados pelos lulopetistas."",";;
"495,1584304353623822336,,""Ciro Nogueira diz que Bolsonaro é uma onça na selva no cangote de Lula https://t.co/HyCMA6iZon via @YahooBr Vermes como esses ratos do centrão que recebeu dinheiro do orçamento secreto não merece votos esse bostas destruiram nosso país,"",";;
"496,1584303357161664512,,""Todos os dias eu fico entre o nulo e o Lula, em parte foi o Lula quem ajudou o Bolsonaro a se eleger, com aquela patifaria feita com o Ciro em 2018/22. ";;
;;
"Mas hoje foi foda, vi a cena do meu avô gravando um vídeo igual ao desses lunáticos bolsonaristas como o Roberto Jefferson +"",";;
"497,1584299995712303105,,""Os Bolsonaristas sempre usam o PT e o Lula como motivo pra votar nesse merda do candidato deles, mas se fosse Ciro ou Tebet no segundo turno, o voto seria no merda do Bolsonaro mesmo assim. É impressionante a loucura dessas pessoas"",";;
"498,1584294974849679360,,""Lula já ganhou, gente… são números. Nem todos os votos da Simone e Ciro vão para o Bolsonaro e nem todos aqueles que faltaram no 1o turno vão votar nele. #Lula"",";;
"499,1584291429358088193,,""https://t.co/Yc0pPqsMfC";;
"Essa matéria fala sobre a falha dos inst. De pesquisa n/eleição e a opinião técnica da cientista política só reforça pra mim que Ciro Gomes foi um cabo eleitoral velado de Bolsonaro com os ataques q ele fez a Lula!"",";;
"500,1584278956177788928,,""O bom de ter votado em Ciro Gomes é que meu candidato jamais faria cálculo eleitoral com vida humanas como Lula (genocida1) fez, ou faria piada com a perda de vidas como Bolsonaro (genocia2) fez."",";;
"501,1584270429610393601,,""Está circulando um vídeo que Felipe Neto diz que jamais votaria em Lula, disse também que votaria em Bolsonaro contra Lula. ";;
"Ciro, Tabet e outros mais Tbm não votariam!!!! Mais tudo tem um Valor! É igual a feira, pagou levou!!! https://t.co/ZOU2LBx3Ql"",";;
"502,1584268791588216832,,""eu: você é Bolsonaro ou Lula?";;
Sarah: lula;;
eu: eeee kkkk eu sou Ciro ;;
Sarah: Cirilo? ;;
eu: não kkkkk Siri sacudo;;
"eu e a Sarah:KKKKKKKKKKK KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK vote 83 para o Siri sacudo"",";;
503,1584264507282452481,,Tô de volta Gente do bem! Levei um gancho por falar a verdade do vabundo Ciro NOJEIRA. Vamos de volta com a luta: LULA PRESIDENTE e BOLSONARO NA CADEIA,;;
"504,1584252030746361856,,""Bye bye @ciro_nogueira ";;
Hasta La vista baby ;;
Roberto Jefferson é Bolsonaro ;;
#ArmasdoBolsonaro ;;
#SuperLiveBolsonaro22;;
LULA NO DL SHOW;;
russo;;
LIVE DA SONEGAÇÃO;;
Roberto Jefferson;;
Carmen Lúcia;;
#FecharamOCaixao;;
Covardia;;
Paulo Guedes;;
Censura;;
Polícia Federal;;
"https://t.co/kUdkpU7MHp"",";;
"505,1584251873196138497,,""Sabemos que tem os extremistas que vão aplaudir o que Roberto Jeferson fez, mas estou falando sobre os que são neutros e não apoiam essa violência e que SIM por ir pro lado do Lula ao ver um representante do Bolsonaro atirando na PF. Eleitores de Simone ou Ciro com consciência."",";;
"506,1584246279852691457,,""Difícil, hoje quem atira, é Bolsonaro.";;
Quem rouba é, Lula.;;
Tinha Ciro no primeiro Turno.;;
Tinha Tebet …;;
;;
"Agora não tem ninguém."",";;
"507,1584246006736384000,,""Eu Tenho um Desafio, Vamos todo mundo q votou no Ciro no primeiro turno votar no Lula dia 30 só pra ver  o que o Bolsonaro colocou de sigilo de 100 anos?!"",";;
"508,1584235858567122949,,""Não existe saída entre Bolsonaro e Lula, quem votar no Lula (como eu) esteja ciente de que o outro lado irá se fortalecer como oposição, Ciro avisou!";;
;;
"E lembre-se que a oposição será nesse nível Roberto Jefferson."",";;
"509,1584226648185896960,,""Em 2018 Lula foi preso e foi decretada a """"morte"""" do PT, Ciro foi eleito? Não! Aturamos os 4 piores anos das nossas vidas, mas o cirominion quer mais 4 anos de Bolsonaro pro brasileiro comer merda, pq osso ele já está comendo, e vir o Ciro como salvador da pátria. Que patria? 🤮 https://t.co/XOF0Gc5f0f"",";;
"510,1584219826767114240,,""Preferia quando Tico só falava de Ciro e tentava mostrar o lado bom dele. Sempre questionou Bolsonaro e Lula. Agora fica com essa babação e pagando pau pro Nine. ";;
;;
"E a culpa é de Neymar."",";;
"511,1584214088372334596,,""Quem vota no Bolsonaro leva a carne, quem votou no Ciro ou tebet leve a bebida, quem vota no lula não  levando nada de dentro de casa ja está de bom tamanho.."",";;
